GlyCosmos Lectin Number,LfDB ID,Short name,Pfam Labels,Specificities,Organism,GlyTouCan ID,Value
GL_000044,LfDB0163,WGA,Chitin_bind_1,"GlcNAc","Triticum aestivum",G24673RP,59.400
GL_000044,LfDB0163,WGA,Chitin_bind_1,"GlcNAc","Triticum aestivum",G85723NH,169.451
GL_000044,LfDB0163,WGA,Chitin_bind_1,"GlcNAc","Triticum aestivum",G32820BV,188.330
GL_000044,LfDB0163,WGA,Chitin_bind_1,"GlcNAc","Triticum aestivum",G71670JD,271.674
GL_000044,LfDB0163,WGA,Chitin_bind_1,"GlcNAc","Triticum aestivum",G87598ZK,286.409
GL_000044,LfDB0163,WGA,Chitin_bind_1,"GlcNAc","Triticum aestivum",G78603EO,1189.905
GL_000044,LfDB0163,WGA,Chitin_bind_1,"GlcNAc","Triticum aestivum",G87825QP,1357.904
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G01434UY,0.015
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G60785FE,0.214
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G79890BQ,0.261
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G84440YT,0.303
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G78513KA,0.329
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G39932JF,0.342
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G55979JS,0.371
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G91556EH,0.451
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G06550JR,0.607
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G83173HC,0.642
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G59487HS,0.800
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G74609HP,0.903
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G51497IR,0.977
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G76283HO,1.002
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G87832BF,1.003
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G23361LI,1.132
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G92133LY,1.150
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G65070LF,1.169
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G06212IB,1.329
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G25268QT,1.412
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G79446WY,1.529
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G75829VK,1.569
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G59707MY,1.650
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G68511OZ,1.664
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G86906WK,1.683
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G87825QP,1.769
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G08453FV,1.790
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G97691ZT,1.793
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G37918PT,1.808
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G53812EH,1.856
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G49608TR,1.875
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G35223CU,1.880
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G76320TN,1.921
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G52751JW,1.978
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G49017YR,1.997
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G36876NJ,2.060
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G69176ID,2.079
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G55601IV,2.125
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G09126MW,2.236
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G48493JV,2.396
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G73241DK,2.478
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G78603EO,2.517
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G26039ES,2.539
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G58350LJ,2.816
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G77495MG,2.887
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G70358QM,2.929
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G69180XT,3.421
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G49859TR,3.442
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G10179FS,3.494
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G35442CG,3.508
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G53238US,3.533
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G70374BH,3.838
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G24673RP,3.998
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G88502NV,4.358
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G98490BN,4.585
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G38085YD,5.099
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G16717IV,5.184
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G25132GJ,5.589
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G07990UY,5.859
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G84170WO,5.896
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G38426SE,5.984
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G32915BP,7.739
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G16768LX,7.823
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G84053BQ,8.538
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G44327JQ,8.718
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G09362PR,8.769
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G25162JS,8.801
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G04681PT,9.586
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G15317IZ,10.241
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G13947MP,10.977
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G03454MW,12.999
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G13869TL,14.476
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G19949UL,19.125
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G84783YG,28.679
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G33192XL,28.990
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G83131MU,29.881
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G19083SI,30.442
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G16276IK,32.754
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G13974DV,37.350
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G77712UR,57.975
GL_000058,LfDB0178,LTA|LTL,Lectin_legB,"Fuc","Lotus tetragonolobus",G62167DK,66.301
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G59487HS,0.141
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G48493JV,0.166
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G35223CU,0.176
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G49859TR,0.262
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G51497IR,0.297
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G09126MW,0.346
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G39932JF,0.352
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G91556EH,1.281
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G86906WK,1.499
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G21605YS,1.515
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G67025JY,1.570
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G69180XT,1.955
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G26039ES,2.030
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G96648LB,3.260
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G74609HP,9.772
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G59707MY,11.543
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G55601IV,13.412
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G67280SN,35.628
GL_000060,LfDB0185,UEA I,Lectin_legB,"Fuc","Ulex europaeus",G65070LF,76.458
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G19083SI,0.027
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G39932JF,0.037
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G54457LW,0.265
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G49608TR,0.455
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G78603EO,0.531
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G35223CU,0.558
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G53238US,0.641
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G51497IR,0.965
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G49859TR,1.227
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G69180XT,1.271
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G76283HO,1.539
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G38085YD,1.874
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G77712UR,1.882
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G38426SE,1.909
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G59487HS,2.043
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G26039ES,2.256
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G53858MF,2.294
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G83131MU,2.353
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G06212IB,2.372
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G53812EH,2.440
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G74026TS,2.519
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G97691ZT,2.625
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G65070LF,2.677
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G66257KQ,2.707
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G79446WY,2.718
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G25162JS,2.790
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G37918PT,2.840
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G06550JR,3.051
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G50205RT,3.161
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G16276IK,3.477
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G09126MW,3.560
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G70374BH,3.780
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G07990UY,3.861
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G32915BP,4.151
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G36876NJ,4.198
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G84440YT,4.549
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G87832BF,4.557
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G77495MG,4.865
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G86906WK,4.992
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G52751JW,5.380
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G49017YR,5.693
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G48493JV,6.461
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G97553BW,6.670
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G92133LY,7.420
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G25268QT,7.567
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G78513KA,7.677
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G83173HC,7.904
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G71606HZ,8.240
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G24673RP,9.335
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G94671TE,11.458
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G86157UQ,12.400
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G16768LX,12.528
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G69176ID,12.613
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G25132GJ,15.176
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G10179FS,17.021
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G75236EF,20.588
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G44327JQ,22.551
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G42830YF,23.168
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G98490BN,23.716
GL_000096,LfDB0063,C14|CG-14,Gal-bind_lectin,"Gal","Gallus gallus domesticus",G58350LJ,24.862
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G83131MU,0.200
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G06212IB,0.400
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G00090SL,0.500
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G68650XP,0.600
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G79890BQ,0.600
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G78603EO,0.700
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G09126MW,0.900
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G25296NU,1.100
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G09630SJ,1.200
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G07558KL,1.400
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G78288HH,1.600
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G23118AT,1.900
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G34125LS,2.200
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G37641EM,2.400
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G66257KQ,3.500
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G10179FS,5.300
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G69176ID,5.500
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G35173NI,5.700
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G37918PT,9.600
GL_000308,LfDB0167,PL|STL,Chitin_bind_1,"GlcNAc","Solanum tuberosum",G87825QP,90.100
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G68511OZ,0.010
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G92133LY,0.029
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G09112SH,0.032
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G69180XT,0.033
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G49017YR,0.044
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G13869TL,0.051
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G78603EO,0.051
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G13974DV,0.062
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G77495MG,0.073
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G83173HC,0.081
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G51497IR,0.087
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G06212IB,0.088
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G36876NJ,0.104
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G97691ZT,0.109
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G23361LI,0.115
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G67280SN,0.121
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G49859TR,0.126
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G76283HO,0.136
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G86906WK,0.149
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G87825QP,0.155
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G49608TR,0.156
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G48493JV,0.167
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G77220UE,0.169
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G60785FE,0.174
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G57641IF,0.189
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G75829VK,0.190
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G09126MW,0.198
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G54457LW,0.261
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G35223CU,0.315
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G39932JF,0.329
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G52751JW,0.333
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G59487HS,0.338
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G74609HP,0.398
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G21605YS,0.548
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G25268QT,0.571
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G03454MW,0.574
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G08453FV,0.583
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G99242KO,0.593
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G53812EH,1.101
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G75236EF,3.120
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G83131MU,3.351
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G67025JY,3.424
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G84440YT,3.514
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G88981LD,3.555
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G25162JS,3.967
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G94671TE,4.769
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G09362PR,4.864
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G78513KA,5.238
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G88502NV,5.695
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G44327JQ,6.095
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G75367YS,6.887
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G38085YD,7.222
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G71606HZ,7.591
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G46491JP,8.237
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G31847WO,8.317
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G33192XL,8.329
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G70374BH,8.451
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G74026TS,8.468
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G84053BQ,8.741
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G16276IK,8.900
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G16768LX,9.114
GL_000407,LfDB0124,AAL,Fungal_lectin,"Fuc","Aleuria aurantia",G97553BW,9.855
