lectin,gl_number,uniprot,glycotoucan_id,binding_intensity,stdev,source,concentration
ConA,GL_002303,P02866,G90672BM,-22.24,11.26,CFG,0.1
ConA,GL_002303,P02866,G46503KK,-17.93,20.94,CFG,0.1
ConA,GL_002303,P02866,G73723ZY,-17.90,7.76,CFG,0.1
ConA,GL_002303,P02866,G05252XR,-16.12,10.39,CFG,0.1
ConA,GL_002303,P02866,G26238GL,-14.92,5.84,CFG,0.1
ConA,GL_002303,P02866,G51131QL,-14.60,13.69,CFG,0.1
ConA,GL_002303,P02866,G50850NI,-13.86,8.84,CFG,0.1
ConA,GL_002303,P02866,G94211YR,-13.49,3.16,CFG,0.1
ConA,GL_002303,P02866,G78059CC,-12.68,11.66,CFG,0.1
ConA,GL_002303,P02866,G91982VB,-12.49,3.69,CFG,0.1
ConA,GL_002303,P02866,G25824CS,-12.40,6.64,CFG,0.1
ConA,GL_002303,P02866,G88313DY,-12.26,3.71,CFG,0.1
ConA,GL_002303,P02866,G27290NP,-11.48,10.90,CFG,0.1
ConA,GL_002303,P02866,G73991ZU,-11.36,3.62,CFG,0.1
ConA,GL_002303,P02866,G60430KO,-11.29,4.57,CFG,0.1
ConA,GL_002303,P02866,G45188RH,-11.16,7.34,CFG,0.1
ConA,GL_002303,P02866,G57591KJ,-10.64,3.36,CFG,0.1
ConA,GL_002303,P02866,G57247BR,-10.59,3.50,CFG,0.1
ConA,GL_002303,P02866,G91827TX,-10.41,6.33,CFG,0.1
ConA,GL_002303,P02866,G28868ZC,-10.40,5.55,CFG,0.1
ConA,GL_002303,P02866,G79809MM,-10.29,2.85,CFG,0.1
ConA,GL_002303,P02866,G00041MO,-9.53,4.49,CFG,0.1
ConA,GL_002303,P02866,G88274ER,-9.52,1.59,CFG,0.1
ConA,GL_002303,P02866,G12637ID,-9.52,12.91,CFG,0.1
ConA,GL_002303,P02866,G27818GJ,-9.44,5.50,CFG,0.1
ConA,GL_002303,P02866,G95894VW,-9.28,6.48,CFG,0.1
ConA,GL_002303,P02866,G08143BZ,-9.24,8.77,CFG,0.1
ConA,GL_002303,P02866,G11687NW,-9.21,9.28,CFG,0.1
ConA,GL_002303,P02866,G35446HX,-9.17,2.93,CFG,0.1
ConA,GL_002303,P02866,G29489NE,-9.11,4.13,CFG,0.1
ConA,GL_002303,P02866,G07397MN,-8.98,9.96,CFG,0.1
ConA,GL_002303,P02866,G07819HC,-8.96,5.79,CFG,0.1
ConA,GL_002303,P02866,G00066MO,-8.94,2.21,CFG,0.1
ConA,GL_002303,P02866,G34073UX,-8.91,5.15,CFG,0.1
ConA,GL_002303,P02866,G46677TE,-8.55,1.18,CFG,0.1
ConA,GL_002303,P02866,G33986KK,-8.37,6.08,CFG,0.1
ConA,GL_002303,P02866,G94435QH,-8.19,5.53,CFG,0.1
ConA,GL_002303,P02866,G76362LL,-8.14,9.50,CFG,0.1
ConA,GL_002303,P02866,G00065MO,-7.98,9.58,CFG,0.1
ConA,GL_002303,P02866,G32357ON,-7.83,2.35,CFG,0.1
ConA,GL_002303,P02866,G62117RR,-7.68,6.98,CFG,0.1
ConA,GL_002303,P02866,G18625KA,-7.62,8.66,CFG,0.1
ConA,GL_002303,P02866,G13058JI,-7.44,6.28,CFG,0.1
ConA,GL_002303,P02866,G55144QZ,-7.43,5.10,CFG,0.1
ConA,GL_002303,P02866,G42930YG,-7.20,3.65,CFG,0.1
ConA,GL_002303,P02866,G80062GG,-7.17,5.68,CFG,0.1
ConA,GL_002303,P02866,G56703WU,-7.15,2.85,CFG,0.1
ConA,GL_002303,P02866,G36387CV,-7.10,3.79,CFG,0.1
ConA,GL_002303,P02866,G92743LI,-6.83,7.46,CFG,0.1
ConA,GL_002303,P02866,G50850NI,-6.63,5.62,CFG,0.1
ConA,GL_002303,P02866,G50068TE,-6.47,9.30,CFG,0.1
ConA,GL_002303,P02866,G00720XU,-6.43,9.11,CFG,0.1
ConA,GL_002303,P02866,G41052GC,-6.36,2.33,CFG,0.1
ConA,GL_002303,P02866,G01801SZ,-6.19,3.60,CFG,0.1
ConA,GL_002303,P02866,G92115PW,-6.18,7.60,CFG,0.1
ConA,GL_002303,P02866,G44375VE,-6.17,9.45,CFG,0.1
ConA,GL_002303,P02866,G46776WR,-6.16,4.39,CFG,0.1
ConA,GL_002303,P02866,G56682BC,-6.14,8.82,CFG,0.1
ConA,GL_002303,P02866,G34108KW,-5.93,5.87,CFG,0.1
ConA,GL_002303,P02866,G86522OD,-5.88,10.06,CFG,0.1
ConA,GL_002303,P02866,G67017QK,-5.83,7.65,CFG,0.1
ConA,GL_002303,P02866,G52173UV,-5.80,4.14,CFG,0.1
ConA,GL_002303,P02866,G20818VS,-5.76,10.61,CFG,0.1
ConA,GL_002303,P02866,G92147YE,-5.69,16.74,CFG,0.1
ConA,GL_002303,P02866,G32081WS,-5.64,4.03,CFG,0.1
ConA,GL_002303,P02866,G00065MO,-5.64,3.43,CFG,0.1
ConA,GL_002303,P02866,G71994UD,-5.51,1.51,CFG,0.1
ConA,GL_002303,P02866,G49322HB,-5.50,7.59,CFG,0.1
ConA,GL_002303,P02866,G36200ZL,-5.34,5.27,CFG,0.1
ConA,GL_002303,P02866,G75850OP,-5.31,3.26,CFG,0.1
ConA,GL_002303,P02866,G09575SG,-5.18,3.09,CFG,0.1
ConA,GL_002303,P02866,G33476GF,-5.15,6.45,CFG,0.1
ConA,GL_002303,P02866,G00057MO,-5.10,5.53,CFG,0.1
ConA,GL_002303,P02866,G01614ZM,-5.00,4.79,CFG,0.1
ConA,GL_002303,P02866,G00037MO,-5.00,4.61,CFG,0.1
ConA,GL_002303,P02866,G93600HQ,-4.99,4.10,CFG,0.1
ConA,GL_002303,P02866,G02657AK,-4.89,13.13,CFG,0.1
ConA,GL_002303,P02866,G00033MO,-4.68,10.16,CFG,0.1
ConA,GL_002303,P02866,G76241TN,-4.66,19.79,CFG,0.1
ConA,GL_002303,P02866,G28052FT,-4.65,13.58,CFG,0.1
ConA,GL_002303,P02866,G03044ED,-4.54,0.76,CFG,0.1
ConA,GL_002303,P02866,G01534TU,-4.53,4.10,CFG,0.1
ConA,GL_002303,P02866,G14014EQ,-4.41,8.10,CFG,0.1
ConA,GL_002303,P02866,G28678TH,-4.37,9.02,CFG,0.1
ConA,GL_002303,P02866,G93468NI,-4.37,8.31,CFG,0.1
ConA,GL_002303,P02866,G65562ZE,-4.33,1.22,CFG,0.1
ConA,GL_002303,P02866,G00053MO,-4.31,3.72,CFG,0.1
ConA,GL_002303,P02866,G44738JR,-4.30,6.05,CFG,0.1
ConA,GL_002303,P02866,G59122OR,-3.94,7.18,CFG,0.1
ConA,GL_002303,P02866,G69728IZ,-3.79,5.53,CFG,0.1
ConA,GL_002303,P02866,G09713JE,-3.79,16.98,CFG,0.1
ConA,GL_002303,P02866,G76861MB,-3.63,5.36,CFG,0.1
ConA,GL_002303,P02866,G75389VS,-3.60,1.43,CFG,0.1
ConA,GL_002303,P02866,G40696TO,-3.54,8.68,CFG,0.1
ConA,GL_002303,P02866,G42666HT,-3.41,3.63,CFG,0.1
ConA,GL_002303,P02866,G00054MO,-3.33,2.64,CFG,0.1
ConA,GL_002303,P02866,G17689DH,-3.28,14.49,CFG,0.1
ConA,GL_002303,P02866,G52713HV,-3.27,2.39,CFG,0.1
ConA,GL_002303,P02866,G91532KA,-3.23,2.87,CFG,0.1
ConA,GL_002303,P02866,G09509BG,-3.19,7.45,CFG,0.1
ConA,GL_002303,P02866,G11457RF,-3.15,7.91,CFG,0.1
ConA,GL_002303,P02866,G07411ON,-3.14,6.17,CFG,0.1
ConA,GL_002303,P02866,G09938IH,-3.13,5.99,CFG,0.1
ConA,GL_002303,P02866,G17807LO,-3.08,8.34,CFG,0.1
ConA,GL_002303,P02866,G03629LR,-2.98,1.98,CFG,0.1
ConA,GL_002303,P02866,G13626XX,-2.96,4.09,CFG,0.1
ConA,GL_002303,P02866,G08157XK,-2.93,7.95,CFG,0.1
ConA,GL_002303,P02866,G08806VI,-2.93,18.14,CFG,0.1
ConA,GL_002303,P02866,G78959US,-2.91,7.73,CFG,0.1
ConA,GL_002303,P02866,G00047MO,-2.86,5.66,CFG,0.1
ConA,GL_002303,P02866,G47325QT,-2.76,4.35,CFG,0.1
ConA,GL_002303,P02866,G40025AL,-2.75,6.14,CFG,0.1
ConA,GL_002303,P02866,G08396BF,-2.74,7.75,CFG,0.1
ConA,GL_002303,P02866,G74325TG,-2.74,11.89,CFG,0.1
ConA,GL_002303,P02866,G00050MO,-2.71,3.97,CFG,0.1
ConA,GL_002303,P02866,G74353FF,-2.63,6.24,CFG,0.1
ConA,GL_002303,P02866,G90333CG,-2.60,3.15,CFG,0.1
ConA,GL_002303,P02866,G88356HA,-2.50,16.46,CFG,0.1
ConA,GL_002303,P02866,G24896TK,-2.46,10.07,CFG,0.1
ConA,GL_002303,P02866,G46776WR,-2.42,9.35,CFG,0.1
ConA,GL_002303,P02866,G22185MF,-2.40,5.57,CFG,0.1
ConA,GL_002303,P02866,G76355TG,-2.37,11.08,CFG,0.1
ConA,GL_002303,P02866,G94173VC,-2.35,4.20,CFG,0.1
ConA,GL_002303,P02866,G76607YV,-2.29,3.89,CFG,0.1
ConA,GL_002303,P02866,G29487JS,-2.25,4.68,CFG,0.1
ConA,GL_002303,P02866,G97763JB,-2.24,2.63,CFG,0.1
ConA,GL_002303,P02866,G43784HS,-2.22,6.32,CFG,0.1
ConA,GL_002303,P02866,G66271TT,-2.20,12.79,CFG,0.1
ConA,GL_002303,P02866,G55718HL,-2.19,10.16,CFG,0.1
ConA,GL_002303,P02866,G97494HI,-2.13,2.62,CFG,0.1
ConA,GL_002303,P02866,G76571JT,-2.02,4.86,CFG,0.1
ConA,GL_002303,P02866,G21354HK,-1.99,15.70,CFG,0.1
ConA,GL_002303,P02866,G22708NH,-1.96,5.74,CFG,0.1
ConA,GL_002303,P02866,G13773HT,-1.93,14.14,CFG,0.1
ConA,GL_002303,P02866,G58169ID,-1.91,3.17,CFG,0.1
ConA,GL_002303,P02866,G09588MX,-1.83,7.60,CFG,0.1
ConA,GL_002303,P02866,G84467IZ,-1.80,3.34,CFG,0.1
ConA,GL_002303,P02866,G41052GC,-1.77,5.06,CFG,0.1
ConA,GL_002303,P02866,G70021TR,-1.72,4.15,CFG,0.1
ConA,GL_002303,P02866,G04026JU,-1.71,7.34,CFG,0.1
ConA,GL_002303,P02866,G08872UM,-1.60,4.21,CFG,0.1
ConA,GL_002303,P02866,G31152NK,-1.47,6.72,CFG,0.1
ConA,GL_002303,P02866,G84467IZ,-1.46,6.07,CFG,0.1
ConA,GL_002303,P02866,G62735WZ,-1.45,2.62,CFG,0.1
ConA,GL_002303,P02866,G93204KY,-1.35,16.08,CFG,0.1
ConA,GL_002303,P02866,G47975BB,-1.28,7.52,CFG,0.1
ConA,GL_002303,P02866,G46055MA,-1.23,1.91,CFG,0.1
ConA,GL_002303,P02866,G29440SE,-1.23,14.85,CFG,0.1
ConA,GL_002303,P02866,G57784EB,-1.21,7.82,CFG,0.1
ConA,GL_002303,P02866,G98544DH,-1.18,6.86,CFG,0.1
ConA,GL_002303,P02866,G17140YY,-1.17,9.66,CFG,0.1
ConA,GL_002303,P02866,G22418PV,-1.15,2.03,CFG,0.1
ConA,GL_002303,P02866,G26555CS,-1.03,1.89,CFG,0.1
ConA,GL_002303,P02866,G21808VY,-1.01,8.63,CFG,0.1
ConA,GL_002303,P02866,G38999IM,-0.97,10.84,CFG,0.1
ConA,GL_002303,P02866,G36123IU,-0.97,7.16,CFG,0.1
ConA,GL_002303,P02866,G53869ZZ,-0.96,6.01,CFG,0.1
ConA,GL_002303,P02866,G00051MO,-0.94,8.20,CFG,0.1
ConA,GL_002303,P02866,G00051MO,-0.92,5.40,CFG,0.1
ConA,GL_002303,P02866,G00031MO,-0.90,2.15,CFG,0.1
ConA,GL_002303,P02866,G24684AO,-0.89,3.48,CFG,0.1
ConA,GL_002303,P02866,G23438NR,-0.86,8.53,CFG,0.1
ConA,GL_002303,P02866,G66163TI,-0.78,5.66,CFG,0.1
ConA,GL_002303,P02866,G65562ZE,-0.75,4.06,CFG,0.1
ConA,GL_002303,P02866,G07357YR,-0.72,3.62,CFG,0.1
ConA,GL_002303,P02866,G67272YR,-0.68,2.72,CFG,0.1
ConA,GL_002303,P02866,G67969KB,-0.66,8.62,CFG,0.1
ConA,GL_002303,P02866,G34678QT,-0.64,8.67,CFG,0.1
ConA,GL_002303,P02866,G73703YI,-0.63,10.01,CFG,0.1
ConA,GL_002303,P02866,G12074QJ,-0.38,6.01,CFG,0.1
ConA,GL_002303,P02866,G60713GB,-0.32,11.24,CFG,0.1
ConA,GL_002303,P02866,G87492XO,-0.29,7.02,CFG,0.1
ConA,GL_002303,P02866,G25787HL,-0.29,9.07,CFG,0.1
ConA,GL_002303,P02866,G85608AG,-0.28,5.32,CFG,0.1
ConA,GL_002303,P02866,G97834OQ,-0.11,1.93,CFG,0.1
ConA,GL_002303,P02866,G87385MI,-0.11,1.58,CFG,0.1
ConA,GL_002303,P02866,G93899SO,-0.02,9.97,CFG,0.1
ConA,GL_002303,P02866,G91257NC,-0.01,7.02,CFG,0.1
ConA,GL_002303,P02866,G84350SH,0.01,6.74,CFG,0.1
ConA,GL_002303,P02866,G69211UR,0.02,3.55,CFG,0.1
ConA,GL_002303,P02866,G89673NK,0.05,4.39,CFG,0.1
ConA,GL_002303,P02866,G00076PK,0.09,5.43,CFG,0.1
ConA,GL_002303,P02866,G23567MS,0.12,8.13,CFG,0.1
ConA,GL_002303,P02866,G40696TO,0.14,3.27,CFG,0.1
ConA,GL_002303,P02866,G17963KW,0.15,2.97,CFG,0.1
ConA,GL_002303,P02866,G58274PS,0.28,1.70,CFG,0.1
ConA,GL_002303,P02866,G61459JW,0.28,2.96,CFG,0.1
ConA,GL_002303,P02866,G12661AN,0.39,2.34,CFG,0.1
ConA,GL_002303,P02866,G90562PB,0.39,4.78,CFG,0.1
ConA,GL_002303,P02866,G00924FH,0.48,9.30,CFG,0.1
ConA,GL_002303,P02866,G35679TE,0.53,7.28,CFG,0.1
ConA,GL_002303,P02866,G97894OW,0.55,1.81,CFG,0.1
ConA,GL_002303,P02866,G61010HE,0.57,5.10,CFG,0.1
ConA,GL_002303,P02866,G12460DL,0.65,3.00,CFG,0.1
ConA,GL_002303,P02866,G37184KW,0.69,5.64,CFG,0.1
ConA,GL_002303,P02866,G41722LN,0.70,11.50,CFG,0.1
ConA,GL_002303,P02866,G73578JC,0.71,6.70,CFG,0.1
ConA,GL_002303,P02866,G11423ZI,0.77,9.73,CFG,0.1
ConA,GL_002303,P02866,G78706CK,0.78,4.62,CFG,0.1
ConA,GL_002303,P02866,G73077PR,0.80,7.27,CFG,0.1
ConA,GL_002303,P02866,G77477NL,0.80,20.20,CFG,0.1
ConA,GL_002303,P02866,G00054MO,0.84,4.21,CFG,0.1
ConA,GL_002303,P02866,G45359RY,0.93,4.24,CFG,0.1
ConA,GL_002303,P02866,G47548GA,0.94,1.58,CFG,0.1
ConA,GL_002303,P02866,G00035MO,0.96,7.55,CFG,0.1
ConA,GL_002303,P02866,G86702JK,1.02,5.82,CFG,0.1
ConA,GL_002303,P02866,G00052MO,1.04,4.79,CFG,0.1
ConA,GL_002303,P02866,G25407RZ,1.04,4.07,CFG,0.1
ConA,GL_002303,P02866,G78706CK,1.05,4.00,CFG,0.1
ConA,GL_002303,P02866,G00057MO,1.09,11.41,CFG,0.1
ConA,GL_002303,P02866,G74709RD,1.10,7.74,CFG,0.1
ConA,GL_002303,P02866,G79654JL,1.12,10.11,CFG,0.1
ConA,GL_002303,P02866,G52360ZJ,1.23,3.15,CFG,0.1
ConA,GL_002303,P02866,G83666FZ,1.29,3.84,CFG,0.1
ConA,GL_002303,P02866,G70573KH,1.38,20.10,CFG,0.1
ConA,GL_002303,P02866,G99454KR,1.41,10.05,CFG,0.1
ConA,GL_002303,P02866,G99053DY,1.47,4.15,CFG,0.1
ConA,GL_002303,P02866,G00031MO,1.48,15.73,CFG,0.1
ConA,GL_002303,P02866,G00035MO,1.49,2.25,CFG,0.1
ConA,GL_002303,P02866,G42463OP,1.50,1.97,CFG,0.1
ConA,GL_002303,P02866,G65889KE,1.59,11.41,CFG,0.1
ConA,GL_002303,P02866,G67646HL,1.60,19.75,CFG,0.1
ConA,GL_002303,P02866,G01245TU,1.63,2.46,CFG,0.1
ConA,GL_002303,P02866,G55718HL,1.63,7.28,CFG,0.1
ConA,GL_002303,P02866,G50318MT,1.75,10.39,CFG,0.1
ConA,GL_002303,P02866,G18859KD,1.79,3.83,CFG,0.1
ConA,GL_002303,P02866,G51162XR,1.81,4.26,CFG,0.1
ConA,GL_002303,P02866,G95440AP,1.83,10.79,CFG,0.1
ConA,GL_002303,P02866,G81516LH,1.84,5.58,CFG,0.1
ConA,GL_002303,P02866,G29703NT,1.87,5.21,CFG,0.1
ConA,GL_002303,P02866,G04497XO,1.91,3.01,CFG,0.1
ConA,GL_002303,P02866,G00056MO,1.97,7.84,CFG,0.1
ConA,GL_002303,P02866,G10219AA,2.06,3.29,CFG,0.1
ConA,GL_002303,P02866,G79089IH,2.07,5.57,CFG,0.1
ConA,GL_002303,P02866,G48898TH,2.12,4.43,CFG,0.1
ConA,GL_002303,P02866,G00041MO,2.13,3.76,CFG,0.1
ConA,GL_002303,P02866,G06239NA,2.17,10.63,CFG,0.1
ConA,GL_002303,P02866,G21705YX,2.24,5.09,CFG,0.1
ConA,GL_002303,P02866,G08244HV,2.26,6.10,CFG,0.1
ConA,GL_002303,P02866,G36698XD,2.26,1.76,CFG,0.1
ConA,GL_002303,P02866,G00055MO,2.33,3.03,CFG,0.1
ConA,GL_002303,P02866,G74917JX,2.42,10.58,CFG,0.1
ConA,GL_002303,P02866,G50645ZL,2.49,4.71,CFG,0.1
ConA,GL_002303,P02866,G85213RR,2.53,1.83,CFG,0.1
ConA,GL_002303,P02866,G47649ZW,2.55,12.73,CFG,0.1
ConA,GL_002303,P02866,G26555CS,2.61,8.42,CFG,0.1
ConA,GL_002303,P02866,G73578JC,2.68,9.63,CFG,0.1
ConA,GL_002303,P02866,G46222DM,2.76,10.82,CFG,0.1
ConA,GL_002303,P02866,G28659UB,2.86,14.66,CFG,0.1
ConA,GL_002303,P02866,G80587NA,2.91,4.01,CFG,0.1
ConA,GL_002303,P02866,G65112QB,2.91,10.45,CFG,0.1
ConA,GL_002303,P02866,G32889SE,3.08,15.52,CFG,0.1
ConA,GL_002303,P02866,G44754DF,3.11,7.90,CFG,0.1
ConA,GL_002303,P02866,G57321FI,3.21,6.53,CFG,0.1
ConA,GL_002303,P02866,G76524PQ,3.31,13.08,CFG,0.1
ConA,GL_002303,P02866,G96881BQ,3.33,3.97,CFG,0.1
ConA,GL_002303,P02866,G52068VK,3.35,8.65,CFG,0.1
ConA,GL_002303,P02866,G75584LU,3.37,4.69,CFG,0.1
ConA,GL_002303,P02866,G99893CA,3.43,3.70,CFG,0.1
ConA,GL_002303,P02866,G48558GR,3.43,6.44,CFG,0.1
ConA,GL_002303,P02866,G91532KA,3.44,4.78,CFG,0.1
ConA,GL_002303,P02866,G60890ZT,3.52,3.94,CFG,0.1
ConA,GL_002303,P02866,G32254QI,3.58,5.36,CFG,0.1
ConA,GL_002303,P02866,G00055MO,3.58,5.36,CFG,0.1
ConA,GL_002303,P02866,G28148HG,3.61,7.98,CFG,0.1
ConA,GL_002303,P02866,G47362BJ,3.61,6.39,CFG,0.1
ConA,GL_002303,P02866,G58590MR,3.70,5.76,CFG,0.1
ConA,GL_002303,P02866,G57729TT,3.82,13.74,CFG,0.1
ConA,GL_002303,P02866,G56682BC,3.82,5.51,CFG,0.1
ConA,GL_002303,P02866,G32723SL,3.83,6.04,CFG,0.1
ConA,GL_002303,P02866,G87918MK,3.84,3.18,CFG,0.1
ConA,GL_002303,P02866,G00031MO,3.86,5.29,CFG,0.1
ConA,GL_002303,P02866,G61459JW,3.91,7.32,CFG,0.1
ConA,GL_002303,P02866,G08169IN,3.93,6.70,CFG,0.1
ConA,GL_002303,P02866,G00048MO,3.93,2.08,CFG,0.1
ConA,GL_002303,P02866,G00049MO,3.94,5.44,CFG,0.1
ConA,GL_002303,P02866,G00050MO,3.96,5.93,CFG,0.1
ConA,GL_002303,P02866,G87687NN,3.96,5.72,CFG,0.1
ConA,GL_002303,P02866,G59782MA,4.01,10.09,CFG,0.1
ConA,GL_002303,P02866,G58161NS,4.03,3.92,CFG,0.1
ConA,GL_002303,P02866,G61730RY,4.05,2.53,CFG,0.1
ConA,GL_002303,P02866,G83133GQ,4.06,4.59,CFG,0.1
ConA,GL_002303,P02866,G49542DJ,4.11,5.62,CFG,0.1
ConA,GL_002303,P02866,G96865DJ,4.12,6.94,CFG,0.1
ConA,GL_002303,P02866,G00066MO,4.23,6.45,CFG,0.1
ConA,GL_002303,P02866,G64950NP,4.24,15.73,CFG,0.1
ConA,GL_002303,P02866,G34356AA,4.24,3.67,CFG,0.1
ConA,GL_002303,P02866,G39023AU,4.27,1.80,CFG,0.1
ConA,GL_002303,P02866,G58399HX,4.30,7.71,CFG,0.1
ConA,GL_002303,P02866,G20044TD,4.32,10.77,CFG,0.1
ConA,GL_002303,P02866,G44411RJ,4.33,5.44,CFG,0.1
ConA,GL_002303,P02866,G80393PG,4.36,5.97,CFG,0.1
ConA,GL_002303,P02866,G14047PA,4.37,6.15,CFG,0.1
ConA,GL_002303,P02866,G75789AR,4.42,8.80,CFG,0.1
ConA,GL_002303,P02866,G14716ZB,4.45,18.04,CFG,0.1
ConA,GL_002303,P02866,G97249VB,4.48,6.70,CFG,0.1
ConA,GL_002303,P02866,G71451AZ,4.50,12.13,CFG,0.1
ConA,GL_002303,P02866,G97831QV,4.54,10.76,CFG,0.1
ConA,GL_002303,P02866,G90725ZC,4.55,7.22,CFG,0.1
ConA,GL_002303,P02866,G34476JC,4.69,8.28,CFG,0.1
ConA,GL_002303,P02866,G40735XY,4.73,9.78,CFG,0.1
ConA,GL_002303,P02866,G28663KH,4.78,13.40,CFG,0.1
ConA,GL_002303,P02866,G31119YY,4.79,6.42,CFG,0.1
ConA,GL_002303,P02866,G16777TF,4.82,8.72,CFG,0.1
ConA,GL_002303,P02866,G56038WC,4.84,7.53,CFG,0.1
ConA,GL_002303,P02866,G02522JF,4.89,8.80,CFG,0.1
ConA,GL_002303,P02866,G03229RU,4.89,13.69,CFG,0.1
ConA,GL_002303,P02866,G47548GA,4.90,10.87,CFG,0.1
ConA,GL_002303,P02866,G30586ZX,4.94,6.58,CFG,0.1
ConA,GL_002303,P02866,G11998FO,4.94,7.09,CFG,0.1
ConA,GL_002303,P02866,G79535HZ,4.96,5.03,CFG,0.1
ConA,GL_002303,P02866,G64973KT,5.04,14.44,CFG,0.1
ConA,GL_002303,P02866,G26298FT,5.05,7.50,CFG,0.1
ConA,GL_002303,P02866,G72548RZ,5.06,12.12,CFG,0.1
ConA,GL_002303,P02866,G95595RA,5.07,3.70,CFG,0.1
ConA,GL_002303,P02866,G54118CT,5.15,9.22,CFG,0.1
ConA,GL_002303,P02866,G73305LV,5.16,3.13,CFG,0.1
ConA,GL_002303,P02866,G73646HZ,5.20,4.71,CFG,0.1
ConA,GL_002303,P02866,G98465JN,5.46,4.27,CFG,0.1
ConA,GL_002303,P02866,G49668VU,5.50,8.96,CFG,0.1
ConA,GL_002303,P02866,G45256SO,5.50,8.38,CFG,0.1
ConA,GL_002303,P02866,G75472OU,5.74,4.69,CFG,0.1
ConA,GL_002303,P02866,G74353FF,5.75,8.73,CFG,0.1
ConA,GL_002303,P02866,G91237TK,5.80,4.08,CFG,0.1
ConA,GL_002303,P02866,G14900XK,5.82,11.07,CFG,0.1
ConA,GL_002303,P02866,G44060QH,5.82,18.22,CFG,0.1
ConA,GL_002303,P02866,G96881BQ,5.83,7.76,CFG,0.1
ConA,GL_002303,P02866,G25651TK,5.91,13.00,CFG,0.1
ConA,GL_002303,P02866,G38859XU,5.93,5.42,CFG,0.1
ConA,GL_002303,P02866,G61009EJ,6.01,3.71,CFG,0.1
ConA,GL_002303,P02866,G69522TI,6.12,7.41,CFG,0.1
ConA,GL_002303,P02866,G00033MO,6.17,8.10,CFG,0.1
ConA,GL_002303,P02866,G31865AG,6.20,7.73,CFG,0.1
ConA,GL_002303,P02866,G08176ZW,6.24,7.72,CFG,0.1
ConA,GL_002303,P02866,G56749GV,6.24,11.68,CFG,0.1
ConA,GL_002303,P02866,G27432KC,6.31,9.26,CFG,0.1
ConA,GL_002303,P02866,G10488WF,6.49,3.71,CFG,0.1
ConA,GL_002303,P02866,G04624DG,6.58,8.50,CFG,0.1
ConA,GL_002303,P02866,G54115JL,6.62,8.72,CFG,0.1
ConA,GL_002303,P02866,G55954SF,6.69,4.38,CFG,0.1
ConA,GL_002303,P02866,G58896AZ,6.70,9.44,CFG,0.1
ConA,GL_002303,P02866,G84467IZ,6.94,13.00,CFG,0.1
ConA,GL_002303,P02866,G00037MO,6.97,4.07,CFG,0.1
ConA,GL_002303,P02866,G00076PK,7.04,9.33,CFG,0.1
ConA,GL_002303,P02866,G46849JR,7.13,13.42,CFG,0.1
ConA,GL_002303,P02866,G60233WN,7.15,8.28,CFG,0.1
ConA,GL_002303,P02866,G58896AZ,7.17,11.21,CFG,0.1
ConA,GL_002303,P02866,G52880ZN,7.30,9.76,CFG,0.1
ConA,GL_002303,P02866,G00058MO,7.31,14.07,CFG,0.1
ConA,GL_002303,P02866,G95306KD,7.35,1.72,CFG,0.1
ConA,GL_002303,P02866,G91317CD,7.36,10.04,CFG,0.1
ConA,GL_002303,P02866,G30207PZ,7.52,14.92,CFG,0.1
ConA,GL_002303,P02866,G81085EP,7.53,4.92,CFG,0.1
ConA,GL_002303,P02866,G95492XR,7.58,5.86,CFG,0.1
ConA,GL_002303,P02866,G09183JD,7.69,4.80,CFG,0.1
ConA,GL_002303,P02866,G66916RU,7.77,29.95,CFG,0.1
ConA,GL_002303,P02866,G66367EU,7.87,8.58,CFG,0.1
ConA,GL_002303,P02866,G06873PC,7.93,7.04,CFG,0.1
ConA,GL_002303,P02866,G49108TO,7.94,8.84,CFG,0.1
ConA,GL_002303,P02866,G84824ZO,7.94,6.94,CFG,0.1
ConA,GL_002303,P02866,G79389NT,7.96,18.07,CFG,0.1
ConA,GL_002303,P02866,G51911JA,7.96,1.69,CFG,0.1
ConA,GL_002303,P02866,G37796OS,8.05,5.77,CFG,0.1
ConA,GL_002303,P02866,G66120GK,8.11,6.63,CFG,0.1
ConA,GL_002303,P02866,G46568RJ,8.17,17.19,CFG,0.1
ConA,GL_002303,P02866,G64050LH,8.19,15.96,CFG,0.1
ConA,GL_002303,P02866,G11647UD,8.26,16.29,CFG,0.1
ConA,GL_002303,P02866,G12518FG,8.27,8.34,CFG,0.1
ConA,GL_002303,P02866,G08539FO,8.40,15.45,CFG,0.1
ConA,GL_002303,P02866,G58956TM,8.42,18.10,CFG,0.1
ConA,GL_002303,P02866,G96655MP,8.44,12.29,CFG,0.1
ConA,GL_002303,P02866,G09681LD,8.58,7.03,CFG,0.1
ConA,GL_002303,P02866,G03499BP,8.66,6.70,CFG,0.1
ConA,GL_002303,P02866,G13034PC,8.66,10.34,CFG,0.1
ConA,GL_002303,P02866,G19687OL,8.69,9.89,CFG,0.1
ConA,GL_002303,P02866,G09397NL,8.74,10.27,CFG,0.1
ConA,GL_002303,P02866,G24504JY,8.78,9.51,CFG,0.1
ConA,GL_002303,P02866,G41033YN,8.87,11.93,CFG,0.1
ConA,GL_002303,P02866,G51855ZY,8.87,16.70,CFG,0.1
ConA,GL_002303,P02866,G28868ZC,8.87,7.40,CFG,0.1
ConA,GL_002303,P02866,G48440GN,8.95,11.29,CFG,0.1
